Restaurant_id,Name,Country,City,Rating,Rating_count,Cuisine,Cuisine.1
180592,Biryani handi ghar,India,Patna,2.5,20+ ratings,Biryani,Biryani
419323,Commons Corner,India,"Electronic City,Bangalore",,Too Few Ratings,"Beverages,Snacks","Beverages,Snacks"
244057,AB Restaurant,India,Jhalawar,,Too Few Ratings,Fast Food,Fast Food
43231,Wat-A-Burger! - India ka Burger,India,"Chattarpur,Delhi",4.0,500+ ratings,"Fast Food,American","Fast Food,American"
421614,OYE PATIALA ON THE ROCKS,India,"Himayath Nagar,Hyderabad",,Too Few Ratings,"Beverages,Snacks","Beverages,Snacks"
10576,Pizza Hut,India,"Koramangala,Bangalore",3.9,100+ ratings,"Pizzas,Fast Food","Pizzas,Fast Food"
531233,ROBIN S CLOUD KITCHEN,India,"Salt Lake,Kolkata",,Too Few Ratings,"Asian,Fast Food","Asian,Fast Food"
466049,Shanghai Valley - The Chinese Gourmet,India,Sirsa,3.9,50+ ratings,"Chinese,Thai","Chinese,Thai"
327155,Rodrigues Fast Food And Snacks Corner,India,Central-goa,3.8,20+ ratings,"Chinese,Goan","Chinese,Goan"
120900,Kitchen King Restaurant,India,"Banjara Hills,Hyderabad",3.3,50+ ratings,Indian,Indian
541658,Delilah's Cafe,India,"Dilshad Gardens,Delhi",,Too Few Ratings,"Italian,Salads","Italian,Salads"
66806,Habibi Falafel,India,"Koramangala,Bangalore",4.2,100+ ratings,"Mediterranean,Lebanese","Mediterranean,Lebanese"
478552,Bake fresh,India,Bikaner,,Too Few Ratings,Bakery,Bakery
212173,K Haji Biryani,India,"Salt Lake,Kolkata",3.4,20+ ratings,"Beverages,Indian","Beverages,Indian"
319609,PIZZA JUNCTION,India,"NIT_FBD,Gurgaon",,Too Few Ratings,"Pizzas,Snacks","Pizzas,Snacks"
43104,The schezwan Chef,India,"Indirapuram,Delhi",4.0,100+ ratings,"Chinese,Thai","Chinese,Thai"
481774,Peppy Parathas & Rolls By Chai Point,India,"Jayanagar,Bangalore",,Too Few Ratings,"Bakery,Beverages","Bakery,Beverages"
482055,GoodYum,India,Sirsa,,Too Few Ratings,"Snacks,Fast Food","Snacks,Fast Food"
411323,My Nutrichef,India,"Mysore North,Mysore",,Too Few Ratings,"Healthy Food,Indian","Healthy Food,Indian"
296454,Indian Food Express,India,"Indirapuram,Delhi",,Too Few Ratings,"Indian,Chinese","Indian,Chinese"
575513,Love At First Bite,India,Bikaner,,Too Few Ratings,"Bakery,Desserts","Bakery,Desserts"
55927,Northeast Kitchen,India,"GTB Nagar,Delhi",3.9,20+ ratings,"Naga,Chinese","Naga,Chinese"
455087,COFFEE O' KOBITA & MR. BURGER,India,"Burrabazar,Kolkata",,Too Few Ratings,"American,Pastas","American,Pastas"
435673,Behrouz Biryani,India,Amritsar,4.0,100+ ratings,"Biryani,Mughlai","Biryani,Mughlai"
332483,5 Star Pizza,India,Bulandshahr,,Too Few Ratings,"Pizzas,Fast Food","Pizzas,Fast Food"
166931,hotel famous,India,"PCMC,Pune",3.3,20+ ratings,"North Indian,Chinese","North Indian,Chinese"
446106,sukoon cafe,India,"Aliganj,Lucknow",,Too Few Ratings,Beverages,Beverages
387975,KITOS PIZZA,India,"Airoli,Mumbai",,Too Few Ratings,"Pizzas,Pastas","Pizzas,Pastas"
67150,Iyer's Delight - Virugambakkam,India,"Vadapalani,Chennai",4.4,1K+ ratings,South Indian,South Indian
159219,Chanderlok Hotel & Restaurant,India,Sri-ganganagar,3.5,50+ ratings,"North Indian,Desserts","North Indian,Desserts"
548934,Artiste Handcrafted Ice Cream,India,"South Tukoganj,Indore",4.9,20+ ratings,"Ice Cream,Desserts","Ice Cream,Desserts"
378840,INDIAN SPICY,India,North-goa,4.6,20+ ratings,"Indian,South Indian","Indian,South Indian"
486997,SWADISHT PIZZA POINT,India,"Indirapuram,Delhi",,Too Few Ratings,"Pizzas,American","Pizzas,American"
556601,Champarwala,India,"Indirapuram,Delhi",,Too Few Ratings,"North Indian,Indian","North Indian,Indian"
466765,BIRIYANI PUB,India,"Rajarhat,Kolkata",,Too Few Ratings,"Biryani,Chinese","Biryani,Chinese"
421299,Alankar Family restaurant,India,Tanuku,3.6,50+ ratings,South Indian,South Indian
51753,Everbake,India,"Punjabi Bagh,Delhi",4.1,1K+ ratings,"North Indian,Snacks","North Indian,Snacks"
55947,Raju Omelette,India,"Vastrapur,Ahmedabad",,Too Few Ratings,Snacks,Snacks
503870,Prabhu Cool Parlour,India,Jamnagar,,Too Few Ratings,"Desserts,Snacks","Desserts,Snacks"
515229,Minus30,India,"Alipore,Kolkata",,Too Few Ratings,"Ice Cream,Desserts","Ice Cream,Desserts"
413882,Wok & Roll,India,"sohna road,Gurgaon",,Too Few Ratings,"Chinese,Indian","Chinese,Indian"
545955,MISAL HUB,India,"Vashi,Mumbai",,Too Few Ratings,"Street Food,Snacks","Street Food,Snacks"
138575,Bharani hotel,India,"Ambattur,Chennai",3.7,20+ ratings,South Indian,South Indian
349886,Hyderabad Chorasta Biryani,India,"Dwarka Nagar,Vizag",3.1,50+ ratings,"Biryani,Chinese","Biryani,Chinese"
576721,Virescent Cafe,India,"Naranpura,Ahmedabad",,Too Few Ratings,"Cafe,Indian","Cafe,Indian"
267214,Wangchuk's Ladakhi & Tibetan Kitchen (Original),India,Bikaner,4.0,50+ ratings,"Tibetan,Chinese","Tibetan,Chinese"
495781,Ambur Dum Biryani,India,"Basaveshwaranagar,Bangalore",,Too Few Ratings,"Biryani,Indian","Biryani,Indian"
480609,SHARE CHAI,India,"Central Kolkata,Kolkata",,Too Few Ratings,"Beverages,Fast Food","Beverages,Fast Food"
1934,Rolls Mania,India,"Powai,Mumbai",4.1,100+ ratings,Fast Food,Fast Food
488654,Potli Drive In Restaurant,India,"Vijay Nagar,Indore",,Too Few Ratings,"North Indian,Biryani","North Indian,Biryani"
486129,Cafe Corner,India,Kopargaon,,Too Few Ratings,Snacks,Snacks
334774,Wok and curry,India,Noida-1,,Too Few Ratings,"Chinese,Fast Food","Chinese,Fast Food"
430520,Tea Time,India,"Padur,Chennai",4.5,50+ ratings,"Beverages,Ice Cream","Beverages,Ice Cream"
572670,THE CHOCOLATE STORY,India,"Central Kolkata,Kolkata",,Too Few Ratings,"Bakery,Desserts","Bakery,Desserts"
547525,Hotel Saravana,India,"Porur,Chennai",,Too Few Ratings,"South Indian,Indian","South Indian,Indian"
409983,Spring Bakers and Food Court,India,Bodhan-rural,3.8,100+ ratings,"Chinese,Chaat","Chinese,Chaat"
528918,Rice Bowls Tandoori & Combos,India,"Kanakapura Road,Bangalore",4.8,20+ ratings,"Indian,Chinese","Indian,Chinese"
135966,Al Tazaj,India,Meerut,3.1,50+ ratings,"North Indian,Mughlai","North Indian,Mughlai"
268863,The Tibetan Cuisine,India,"Chinar Park,Kolkata",4.1,100+ ratings,Tibetan,Tibetan
371685,Why Not Eggs,India,"Wagholi,Pune",,Too Few Ratings,Continental,Continental
263781,Pure Veg Meals by Lunchbox,India,"Raj Nagar,Noida",,Too Few Ratings,"North Indian,Desserts","North Indian,Desserts"
7928,Eagle Boys Pizza,India,"Karappakam,Chennai",3.1,50+ ratings,"Italian,Pizzas","Italian,Pizzas"
381452,Goli Vada Pav No .1,India,"Indiranagar,Bangalore",4.0,50+ ratings,"Maharashtrian,North Indian","Maharashtrian,North Indian"
174535,Sholoana Bangali,India,"Behala,Kolkata",4.3,100+ ratings,"Bengali,Indian","Bengali,Indian"
28741,Carpediem,India,"Sector-14,Gurgaon",,Too Few Ratings,Bakery,Bakery
10772,Pishu's,India,"Powai,Mumbai",3.8,100+ ratings,"Beverages,Healthy Food","Beverages,Healthy Food"
495836,Signature Cafe And Fast Food,India,Hindaun,3.4,20+ ratings,"Fast Food,North Indian","Fast Food,North Indian"
39533,The Fat Filler Burgers,India,"Burrabazar,Kolkata",4.3,20+ ratings,"Continental,American","Continental,American"
396053,DSM Rice Bowl And Biryani,India,"Miyapur,Hyderabad",,Too Few Ratings,Indian,Indian
154099,Prakashi Pizza,India,Budaun,3.5,100+ ratings,"Pizzas,Italian-American","Pizzas,Italian-American"
261905,Zeeshan - Apna Hyderabadi Food,India,"Hinjewadi,Pune",3.8,500+ ratings,"Biryani,North Indian","Biryani,North Indian"
253871,Idly Aunty,India,"Lake Town,Kolkata",4.0,100+ ratings,South Indian,South Indian
80603,Cake Spot,India,"sohna road,Gurgaon",,Too Few Ratings,Desserts,Desserts
449273,Mad Over Donuts,India,"Kadugodi,Bangalore",3.7,20+ ratings,Desserts,Desserts
558097,JAY BHAWANI TEA STALL AND SNACKS CENTER,India,"Aundh,Pune",,Too Few Ratings,"Chaat,Fast Food","Chaat,Fast Food"
284331,THE BELGIAN WAFFLE HUT,India,"Madipakkam,Chennai",,Too Few Ratings,Continental,Continental
155851,Nation 26,India,Khanna,,Too Few Ratings,"Snacks,Chinese","Snacks,Chinese"
568044,O CAKES MULUND EAST,India,"Mulund,Mumbai",,Too Few Ratings,"Bakery,Desserts","Bakery,Desserts"
43857,A2B Veg,India,"Battarahalli,Bangalore",4.0,1K+ ratings,"South Indian,North Indian","South Indian,North Indian"
137348,dhaba cash and curry,India,"Vasant Kunj,Delhi",,Too Few Ratings,North Indian,North Indian
548968,ICE PARLOUR,India,"Zirakpur,Chandigarh",,Too Few Ratings,"North Indian,Snacks","North Indian,Snacks"
209949,Lord Of The Wings,India,"Tambaram,Chennai",,Too Few Ratings,"American,Fast Food","American,Fast Food"
382773,TANDOORI BITE,India,"Dilshad Gardens,Delhi",,Too Few Ratings,"North Indian,Tandoor","North Indian,Tandoor"
495851,Delicious Biryani Restaurant,India,Cuttack,,Too Few Ratings,"Biryani,North Indian","Biryani,North Indian"
507090,Indian Anytime,India,"Rajarajeshwari Nagar,Bangalore",,Too Few Ratings,"Indian,Tandoor","Indian,Tandoor"
527953,Shake Dreams,India,"Nizampet & Pragathi Nagar,Hyderabad",4.2,50+ ratings,Beverages,Beverages
341401,ebowl,India,"Alipore,Kolkata",4.2,100+ ratings,"Indian,Chinese","Indian,Chinese"
539314,QUEENS TEA,India,Karur,,Too Few Ratings,"Beverages,Chinese","Beverages,Chinese"
545526,CELEBRATION 365,India,"Hinjewadi,Pune",,Too Few Ratings,"Bakery,Snacks","Bakery,Snacks"
262383,The Idli Express,India,Muzaffarpur,3.5,100+ ratings,"Beverages,Desserts","Beverages,Desserts"
232420,Lord Of the Quisines,India,Noida-1,,Too Few Ratings,"North Indian,Street Food","North Indian,Street Food"
156075,The Good Bowl,India,Faridabad,3.8,20+ ratings,"North Indian,Punjabi","North Indian,Punjabi"
500739,Masala Darbaar,India,Amritsar,,Too Few Ratings,"North Indian,Chinese","North Indian,Chinese"
82497,Saundarya Restaurant,India,"Mulund,Mumbai",4.3,50+ ratings,"South Indian,Indian","South Indian,Indian"
178516,Bhai Ji Shawarma,India,Bikaner,4.3,1K+ ratings,North Indian,North Indian
502617,KAKA CHAI BISKOOT & FAST FOOD CENTER,India,"Miyapur,Hyderabad",,Too Few Ratings,Chinese,Chinese
114650,Dhokla House,India,Bikaner,3.7,50+ ratings,"Gujarati,Desserts","Gujarati,Desserts"
347107,Night Fever Food Point,India,"Rohini,Delhi",,Too Few Ratings,"Beverages,Chinese","Beverages,Chinese"
525269,BAJAJ ICE - CREAM & SHAKES,India,Karnal,,Too Few Ratings,"Desserts,Fast Food","Desserts,Fast Food"
468842,Agra Chat Bhandar,India,Hoshangabad,,Too Few Ratings,Snacks,Snacks
103881,Kebabs & Curries,India,"Piplod,Surat",4.4,100+ ratings,"Chinese,North Indian","Chinese,North Indian"
203131,JAKAAS PIZZA ZONE,India,"Arekere,Bangalore",,Too Few Ratings,"Bengali,Punjabi","Bengali,Punjabi"
201937,Cake Hub,India,Balaghat,,Too Few Ratings,Bakery,Bakery
455595,The Mughlai Tawa,India,Noida-1,3.9,50+ ratings,"North Indian,Indian","North Indian,Indian"
8309,Meat and Eat,India,"ECR-Kottivakkam,Chennai",3.9,100+ ratings,Fast Food,Fast Food
452968,JOY MART BAKERY,India,Kumarakom,4.2,20+ ratings,"Bakery,Beverages","Bakery,Beverages"
139910,Coffee Beans,India,Pali,3.9,50+ ratings,"Continental,Fast Food","Continental,Fast Food"
163387,Kaka Bakery,India,Bhiwani,,Too Few Ratings,Bakery,Bakery
559314,WOK IN FAST FOOD,India,"Vashi,Mumbai",,Too Few Ratings,"Fast Food,Chinese","Fast Food,Chinese"
357471,PURANI DILLI BIRYANI,India,"Rohini,Delhi",,Too Few Ratings,"Indian,Chinese","Indian,Chinese"
458401,H.KGN Caterers,India,"Bhosari,Pune",,Too Few Ratings,Biryani,Biryani
377677,Prashanth Gowdru Badoota,India,"Arekere,Bangalore",4.1,50+ ratings,"Indian,Tandoor","Indian,Tandoor"
415054,Silk Route,India,"South Chd,Chandigarh",,Too Few Ratings,"Chinese,Asian","Chinese,Asian"
521353,Dev's kitchen,India,"Malviya Nagar,Delhi",,Too Few Ratings,"Chinese,North Indian","Chinese,North Indian"
311447,Gupta Cake & Pastry,India,Aurangabad_bihar,3.8,20+ ratings,Desserts,Desserts
377315,RocoMamas,India,"Kalyani Nagar,Pune",4.4,100+ ratings,American,American
376678,Kovalam,India,"Indiranagar,Bangalore",,Too Few Ratings,"Kerala,South Indian","Kerala,South Indian"
502433,Rockers Pizza,India,"Raj Nagar,Noida",,Too Few Ratings,"Pizzas,American","Pizzas,American"
447839,Aaina,India,"Koregaon Park,Pune",,Too Few Ratings,"North Indian,Biryani","North Indian,Biryani"
119569,Ruchi Beverages,India,"Paldi & Ambawadi,Ahmedabad",,Too Few Ratings,Bakery,Bakery
281572,AYSWARIYA HOTEL,India,Thiruvananthapuram,4.2,100+ ratings,"Biryani,Kerala","Biryani,Kerala"
348469,Thali Meals,India,"Manish Nagar,Nagpur",2.6,20+ ratings,"Thalis,Indian","Thalis,Indian"
457789,Snaxx,India,"Madipakkam,Chennai",,Too Few Ratings,"Desserts,Snacks","Desserts,Snacks"
532885,JOSHI'S KITCHEN,India,"Kothrud,Pune",4.0,50+ ratings,"North Indian,South Indian","North Indian,South Indian"
469941,Sainath Khanaval,India,"Bibwewadi,Pune",4.4,20+ ratings,"North Indian,Thalis","North Indian,Thalis"
506673,Cake Bakery Banda,India,Banda,,Too Few Ratings,"Bakery,Fast Food","Bakery,Fast Food"
266212,HOT SPOT PIZZA (YOUR TASTE YOUR CHOICE),India,"Raj Nagar,Noida",,Too Few Ratings,Pizzas,Pizzas
164065,Raj Sweets,India,"Gandhibagh,Nagpur",,Too Few Ratings,Sweets,Sweets
30908,Natural Ice Cream,India,"Powai,Mumbai",4.7,500+ ratings,Desserts,Desserts
554862,AVARYA FLAVORS OF INDIA,India,"Bandra West,Mumbai",,Too Few Ratings,"Bakery,Sweets","Bakery,Sweets"
497124,Shiv Chinese And Punjabi Food,India,"Gandhinagar,Ahmedabad",,Too Few Ratings,"Chinese,Indian","Chinese,Indian"
17819,KFC,India,"T Nagar,Chennai",4.2,500+ ratings,"American,Snacks","American,Snacks"
339497,Drunken Monkey,India,"Porur,Chennai",4.2,50+ ratings,"Healthy Food,Beverages","Healthy Food,Beverages"
463932,MOONLIGHT CAFE,India,Faridabad,,Too Few Ratings,"Snacks,Pizzas","Snacks,Pizzas"
187857,Blue Heaven Restaurant,India,Nabadwip,4.1,100+ ratings,"North Indian,Chinese","North Indian,Chinese"
444187,Quality Food Cafe - QFC,India,Visnagar,,Too Few Ratings,Italian,Italian
31300,Pizza Street,India,"Airoli,Mumbai",3.3,20+ ratings,"Pizzas,Fast Food","Pizzas,Fast Food"
90316,Kapila Chinese & Fast Food,India,"Nigdi,Pune",4.0,50+ ratings,Chinese,Chinese
407998,Social Kitchen,India,Central-goa,,Too Few Ratings,"Indian,Chinese","Indian,Chinese"
75744,Havmor Havfunn ice cream,India,"Rajouri Garden,Delhi",4.4,100+ ratings,"Ice Cream,Ice Cream Cakes","Ice Cream,Ice Cream Cakes"
383849,MOMOGOGO,India,"Greater Kailash New,Delhi",4.1,20+ ratings,"Chinese,Tibetan","Chinese,Tibetan"
407632,MAD OVER MUNCHIES,India,Trichy,4.1,50+ ratings,"Chinese,Continental","Chinese,Continental"
52437,Alreef,India,"George Town,Chennai",4.1,100+ ratings,"North Indian,Chinese","North Indian,Chinese"
480515,Madogiri's Pizzeria,India,"Hathibarkala,Dehradun",,Too Few Ratings,"Pizzas,Pastas","Pizzas,Pastas"
12717,Hunger's Delight,India,"Dilshad Gardens,Delhi",4.2,20+ ratings,"North Indian,Tandoor","North Indian,Tandoor"
251691,Shiv Shakti Punjabi Khana,India,"Vadiwadi,Vadodara",3.2,20+ ratings,"Indian,North Indian","Indian,North Indian"
49248,Faasos - Wraps & Rolls,India,"Wagholi,Pune",4.1,100+ ratings,"Fast Food,Snacks","Fast Food,Snacks"
76561,Aaswad Pure Veg,India,Aurangabad,4.1,50+ ratings,"North Indian,Chinese","North Indian,Chinese"
22287,Flavors,India,"Vashi,Mumbai",,Too Few Ratings,"North Indian,Continental","North Indian,Continental"
170750,Jodhpur Sweets Home and Fast Food,India,Jhunjhunu,3.6,20+ ratings,Desserts,Desserts
412806,Bebe Frio,India,"Vijay Nagar,Indore",,Too Few Ratings,Snacks,Snacks
393015,Marshmello Cafe & Restro,India,Bareilly,3.8,50+ ratings,"North Indian,Chinese","North Indian,Chinese"
130519,Zaatar,India,"Tambaram,Chennai",4.2,100+ ratings,"South Indian,Indian","South Indian,Indian"
182321,Flavour Restaurant,India,Bharabanki,4.0,20+ ratings,"North Indian,Chinese","North Indian,Chinese"
521326,Biriyani Palace Chingavanam,India,Kottayam,3.8,50+ ratings,Biryani,Biryani
481499,Yoana Treat,India,Karaikkudi,,Too Few Ratings,"Biryani,Chinese","Biryani,Chinese"
341855,Kitchen House,India,Aurangabad_bihar,,Too Few Ratings,"Chinese,Indian","Chinese,Indian"
473085,Mehrouz Kitchen,India,"Mulund,Mumbai",3.8,50+ ratings,Italian,Italian
249548,SPICEBURG,India,Noida-1,4.5,20+ ratings,"Beverages,Chinese","Beverages,Chinese"
262521,Fresh Juice Fooperis,India,"Purasawalkam,Chennai",3.4,20+ ratings,Indian,Indian
191322,MGM Kharanika Mess,India,Thanjavur,3.4,20+ ratings,"Biryani,Chinese","Biryani,Chinese"
371601,Hotel Fish Land,India,"Wagholi,Pune",,Too Few Ratings,"North Indian,Biryani","North Indian,Biryani"
480374,Hungry Hub,India,Mahbubnagar,2.8,20+ ratings,"Pizzas,Fast Food","Pizzas,Fast Food"
71471,The Glorious Restaurant,India,"Adajan,Surat",4.3,1K+ ratings,"North Indian,Chinese","North Indian,Chinese"
566196,Faasos' Signature Wraps & Rolls,India,"Porur,Chennai",,Too Few Ratings,"Snacks,Beverages","Snacks,Beverages"
487627,Pauravi's Pure Veg Kitchen,India,"Hinjewadi Phase-3,Pune",,Too Few Ratings,Indian,Indian
544159,Green chillie restaurant,India,"Ghatlodia,Ahmedabad",,Too Few Ratings,"North Indian,Indian","North Indian,Indian"
147151,Calcutta Plus,India,"Pimple Saudagar,Pune",3.5,20+ ratings,"Bengali,North Indian","Bengali,North Indian"
481478,The Biryani Life,India,Palakkad,3.6,20+ ratings,"Italian,Mexican","Italian,Mexican"
481759,SHIVA CAFE,India,"Padur,Chennai",,Too Few Ratings,"Beverages,Fast Food","Beverages,Fast Food"
467559,Wok'n Roll Asian Kitchen,India,"sohna road,Gurgaon",,Too Few Ratings,"Indian,Chinese","Indian,Chinese"
14881,Shahji's Parantha House (Laxmi Road),India,"Swargate,Pune",4.1,100+ ratings,North Indian,North Indian
509896,Naidu Gari Kunda Biryani,India,Rajahmundry,3.8,100+ ratings,"Chinese,Indian","Chinese,Indian"
410806,HUNGRY HEALTH,India,Muzaffarnagar,,Too Few Ratings,Indian,Indian
429779,Hyderabad Biryani,India,"Marathahalli,Bangalore",,Too Few Ratings,"Biryani,North Indian","Biryani,North Indian"
10353,Food Fieszta,India,"Velachery,Chennai",4.3,50+ ratings,"North Indian,Chinese","North Indian,Chinese"
576021,Go Zero - Guilt Free Ice Creams,India,"Viman Nagar,Pune",,Too Few Ratings,"Ice Cream,Desserts","Ice Cream,Desserts"
154873,Hotel Siddharth,India,Chandrapur,3.5,20+ ratings,"North Indian,Chinese","North Indian,Chinese"
116562,Nanjil Briyani Court Road,India,Nagercoil,3.7,20+ ratings,"South Indian,Chinese","South Indian,Chinese"
353197,Biryani House (Serving Authentic Indian),India,"GTB Nagar,Delhi",3.7,100+ ratings,"Biryani,North Indian","Biryani,North Indian"
86795,Bareilly Vah-G-Vah,India,Bareilly,4.0,20+ ratings,"North Indian,Chinese","North Indian,Chinese"
446285,Delicious Bites,India,"Wagholi,Pune",,Too Few Ratings,"Bakery,Snacks","Bakery,Snacks"
571565,Lajiz Biryani House,India,"Bhosari,Pune",,Too Few Ratings,Biryani,Biryani
439363,pizza bite,India,"Vasai,Mumbai",,Too Few Ratings,Pizzas,Pizzas
474055,Mulbagal Dosa Corner,India,"Mysore North,Mysore",4.4,100+ ratings,South Indian,South Indian
375668,9 Nomadic Eats,India,"sohna road,Gurgaon",4.0,20+ ratings,"Continental,Chinese","Continental,Chinese"
391202,Raja Restaurant,India,Erode,4.2,50+ ratings,South Indian,South Indian
222401,Daawat Inn-Mumbaiwala,India,"Adajan,Surat",4.1,1K+ ratings,"Chinese,Mughlai","Chinese,Mughlai"
420998,Refresh Eat & Drink,India,Bhopal,3.2,20+ ratings,"Pizzas,Italian","Pizzas,Italian"
454898,PIZZA SLICE,India,"Old Gurgaon (Zone 6),Gurgaon",,Too Few Ratings,Pizzas,Pizzas
480935,Big Little Bombaye,India,"Vasai,Mumbai",,Too Few Ratings,"American,Beverages","American,Beverages"
32651,Cravity,India,Sultanpur,,Too Few Ratings,"Italian,American","Italian,American"
484567,AB s Family Restaurants,India,"Wakad,Pune",,Too Few Ratings,Juices,Juices
517143,Double scoop,India,Udaipur,,Too Few Ratings,"Ice Cream,Desserts","Ice Cream,Desserts"
531429,Hunger eats,India,"Mehdipatnam,Hyderabad",4.7,20+ ratings,"Chinese,Snacks","Chinese,Snacks"
94155,Mayur Pan House,India,"Begumpet,Hyderabad",4.2,100+ ratings,"Beverages,Pizzas","Beverages,Pizzas"
546906,FOODIE' DEN,India,Ranchi,,Too Few Ratings,"Indian,Chinese","Indian,Chinese"
362437,UDUPI VEG,India,"Whitefield,Bangalore",3.9,50+ ratings,South Indian,South Indian
519946,Delhi Junction Family Restaurant,India,"Aliganj,Lucknow",,Too Few Ratings,South Indian,South Indian
478999,Absolute Momo Cafe,India,"Kadugodi,Bangalore",3.2,20+ ratings,Chinese,Chinese
98341,Zaika (Malahi pakdi),India,Patna,2.8,20+ ratings,"Indian,Chinese","Indian,Chinese"
110290,Station Kulcha Bar,India,Bathinda,3.8,100+ ratings,Fast Food,Fast Food
430620,Joey's pizza express delivery,India,"Indiranagar,Bangalore",4.2,20+ ratings,Italian,Italian
419808,MOHIT BAKERY Bakes  Cakes,India,"Chattarpur,Delhi",,Too Few Ratings,"Bakery,Snacks","Bakery,Snacks"
320569,Makhni Brothers,India,"Vijay Nagar,Indore",3.5,100+ ratings,"North Indian,Kebabs","North Indian,Kebabs"
79924,Bharawan Da Dhaba,India,Amritsar,4.0,100+ ratings,"North Indian,Snacks","North Indian,Snacks"
534998,Bombay Dhaba,India,Faridabad,,Too Few Ratings,"North Indian,Chinese","North Indian,Chinese"
475286,India Sweet House,India,"Yelahanka,Bangalore",4.4,20+ ratings,Bakery,Bakery
576631,Bombay Kulfi,India,"Geddalahalli,Bangalore",,Too Few Ratings,"Ice Cream,Sweets","Ice Cream,Sweets"
450124,1522 - The Pub,India,"Koramangala,Bangalore",4.0,20+ ratings,"Chinese,Indian","Chinese,Indian"
516892,Bikaler Adda,India,Jalpaiguri,3.2,50+ ratings,"North Indian,Snacks","North Indian,Snacks"
561164,Cake Fantasy,India,"Mogappair,Chennai",,Too Few Ratings,Bakery,Bakery
24275,Sanskriti Foods,India,Noida-1,4.0,500+ ratings,"Indian,Chinese","Indian,Chinese"
440370,Evolve Eaters,India,"Gajuwaka,Vizag",4.1,20+ ratings,Salads,Salads
70366,Garg Chaat,India,"East Chd,Chandigarh",4.1,100+ ratings,Chaat,Chaat
389675,Urban Vada Pav,India,"Indira Nagar,Lucknow",4.2,100+ ratings,"Fast Food,Snacks","Fast Food,Snacks"
434947,JustBBQ Restro,India,Diu,3.4,20+ ratings,"Chinese,Barbecue","Chinese,Barbecue"
503960,Eagle Boys Pizzeria & Cafe,India,"Pimple Saudagar,Pune",3.7,20+ ratings,"Pizzas,Fast Food","Pizzas,Fast Food"
521145,Banna Ji Food Court,India,"sohna road,Gurgaon",,Too Few Ratings,"North Indian,Chinese","North Indian,Chinese"
426919,HARITAM,India,Pondicherry,4.4,500+ ratings,South Indian,South Indian
251533,Cake Mania,India,Kota,,Too Few Ratings,Bakery,Bakery
295512,Jamun,India,"Khan Market,Delhi",4.2,20+ ratings,"Goan,Hyderabadi","Goan,Hyderabadi"
568756,MESBAN RESTURANT,India,"Thrippunithura,Kochi",,Too Few Ratings,"North Indian,Chinese","North Indian,Chinese"
527530,LAATOES FOODS,India,"Raj Nagar,Noida",,Too Few Ratings,"North Indian,Snacks","North Indian,Snacks"
191458,The Shake Company,India,"Kammanahalli/Kalyan Nagar,Bangalore",,Too Few Ratings,"Healthy Food,American","Healthy Food,American"
234399,Panchwati Restaurant,India,Betul,3.2,20+ ratings,"Chinese,North Indian","Chinese,North Indian"
482818,VEETU UNAVAGAM,India,Kumbakonam,,Too Few Ratings,South Indian,South Indian
327250,INOX,India,Kolhapur,,Too Few Ratings,Snacks,Snacks
439965,BISTRO BITES,India,"Banjara Hills,Hyderabad",,Too Few Ratings,"Pizzas,American","Pizzas,American"
140668,Sri Vaari Fairlands,India,Salem,4.0,500+ ratings,"South Indian,Biryani","South Indian,Biryani"
30887,Natural Ice Cream,India,"Matunga Wadala,Mumbai",4.6,100+ ratings,Desserts,Desserts
422938,Thattakam Malabar Restaurant,India,"Chattarpur,Delhi",3.9,100+ ratings,"South Indian,Snacks","South Indian,Snacks"
126815,Jay Ambey Farshan,India,"Piplod,Surat",,Too Few Ratings,Gujarati,Gujarati
389879,Jai Dhanlaxmi Chinese Fast Food & Dhaba,India,"Himayath Nagar,Hyderabad",,Too Few Ratings,"Chinese,North Indian","Chinese,North Indian"
508701,Momo Kitchen,India,Adityapur,,Too Few Ratings,"Chinese,Snacks","Chinese,Snacks"
490128,Foodies Hub,India,"Chukkuwala,Dehradun",,Too Few Ratings,"Chinese,Street Food","Chinese,Street Food"
551057,Jay Gajanan Kachori,India,"Bavdhan,Pune",,Too Few Ratings,Snacks,Snacks
346387,V Cafe - Meals By PVR,India,Noida-1,,Too Few Ratings,"Pizzas,Snacks","Pizzas,Snacks"
559216,Ritesh Tiffin Services,India,"Bibwewadi,Pune",,Too Few Ratings,"Maharashtrian,Indian","Maharashtrian,Indian"
325483,ROTTI MANE,India,"Arekere,Bangalore",4.2,100+ ratings,Indian,Indian
401645,Havmor Havfunn ice cream,India,"Mogappair,Chennai",,Too Few Ratings,"Ice Cream,Ice Cream Cakes","Ice Cream,Ice Cream Cakes"
361914,M/s Laiba Chinese,India,Sambalpur,,Too Few Ratings,Chinese,Chinese
359829,China Grill Express,India,"Viman Nagar,Pune",,Too Few Ratings,"Chinese,North Indian","Chinese,North Indian"
411671,CAFE CURRY,India,"OMR Perungudi,Chennai",,Too Few Ratings,"Indian,Italian","Indian,Italian"
66909,Cream Stone Ice Cream,India,"Dwarka Nagar,Vizag",4.3,500+ ratings,"Ice Cream,Desserts","Ice Cream,Desserts"
416722,KAIFAN HOTEL,India,Thodupuzha,4.4,100+ ratings,"South Indian,Kerala","South Indian,Kerala"
